# time_in_ns	wl_increment_in_kT
31.040	0.009766
31.050	0.009766
31.060	0.009766
31.070	0.009766
31.080	0.009766
31.090	0.009766
31.100	0.009766
31.110	0.009766
31.120	0.009766
31.130	0.009766
31.140	0.009766
31.150	0.009766
31.160	0.009766
31.170	0.009766
31.180	0.009766
31.190	0.009766
31.200	0.009766
31.210	0.009766
31.220	0.009766
31.230	0.009766
31.240	0.009766
31.250	0.009766
31.260	0.009766
31.270	0.009766
31.280	0.009766
31.290	0.009766
31.300	0.009766
31.310	0.009766
31.320	0.009766
31.330	0.009766
31.340	0.009766
31.350	0.009766
31.360	0.009766
31.370	0.009766
31.380	0.009766
31.390	0.009766
31.400	0.009766
31.410	0.009766
31.420	0.009766
31.430	0.009766
31.440	0.009766
31.450	0.009766
31.460	0.009766
31.470	0.009766
31.480	0.009766
31.490	0.009766
31.500	0.009766
31.510	0.009766
31.520	0.009766
31.530	0.009766
31.540	0.009766
31.550	0.009766
31.560	0.009766
31.570	0.009766
31.580	0.009766
31.590	0.009766
31.600	0.009766
31.610	0.009766
31.620	0.009766
31.630	0.009766
31.640	0.009766
31.650	0.009766
31.660	0.009766
31.670	0.009766
31.680	0.009766
31.690	0.009766
31.700	0.009766
31.710	0.009766
31.720	0.009766
31.730	0.009766
31.740	0.009766
31.750	0.009766
31.760	0.009766
31.770	0.009766
31.780	0.009766
31.790	0.009766
31.800	0.009766
31.810	0.009766
31.820	0.009766
31.830	0.009766
31.840	0.009766
31.850	0.009766
31.860	0.009766
31.870	0.009766
31.880	0.009766
31.890	0.009766
31.900	0.009766
31.910	0.009766
31.920	0.009766
31.930	0.009766
31.940	0.009766
31.950	0.009766
31.960	0.009766
31.970	0.009766
31.980	0.009766
31.990	0.009766
32.000	0.009766
32.010	0.009766
32.020	0.009766
32.030	0.009766
32.040	0.009766
32.050	0.009766
32.060	0.009766
32.070	0.009766
32.080	0.009766
32.090	0.009766
32.100	0.009766
32.110	0.009766
32.120	0.009766
32.130	0.009766
32.140	0.009766
32.150	0.009766
32.160	0.009766
32.170	0.009766
32.180	0.009766
32.190	0.009766
32.200	0.009766
32.210	0.009766
32.220	0.009766
32.230	0.009766
32.240	0.009766
32.250	0.009766
32.260	0.009766
32.270	0.009766
32.280	0.009766
32.290	0.009766
32.300	0.009766
32.310	0.009766
32.320	0.009766
32.330	0.009766
32.340	0.009766
32.350	0.009766
32.360	0.009766
32.370	0.009766
32.380	0.009766
32.390	0.009766
32.400	0.009766
32.410	0.009766
32.420	0.009766
32.430	0.009766
32.440	0.009766
32.450	0.009766
32.460	0.009766
32.470	0.009766
32.480	0.009766
32.490	0.009766
32.500	0.009766
32.510	0.009766
32.520	0.009766
32.530	0.009766
32.540	0.009766
32.550	0.009766
32.560	0.009766
32.570	0.009766
32.580	0.009766
32.590	0.009766
32.600	0.009766
32.610	0.009766
32.620	0.009766
32.630	0.009766
32.640	0.009766
32.650	0.009766
32.660	0.009766
32.670	0.009766
32.680	0.009766
32.690	0.009766
32.700	0.009766
32.710	0.009766
32.720	0.009766
32.730	0.009766
32.740	0.009766
32.750	0.009766
32.760	0.009766
32.770	0.009766
32.780	0.009766
32.790	0.009766
32.800	0.009766
32.810	0.009766
32.820	0.009766
32.830	0.009766
32.840	0.009766
32.850	0.009766
32.860	0.009766
32.870	0.009766
32.880	0.009766
32.890	0.009766
32.900	0.009766
32.910	0.009766
32.920	0.009766
32.930	0.009766
32.940	0.009766
32.950	0.009766
32.960	0.009766
32.970	0.009766
32.980	0.009766
32.990	0.009766
33.000	0.009766
33.010	0.009766
33.020	0.009766
33.030	0.009766
33.040	0.009766
33.050	0.009766
33.060	0.009766
33.070	0.009766
33.080	0.009766
33.090	0.009766
33.100	0.009766
33.110	0.009766
33.120	0.009766
33.130	0.009766
33.140	0.009766
33.150	0.009766
33.160	0.009766
33.170	0.009766
33.180	0.009766
33.190	0.009766
33.200	0.009766
33.210	0.009766
33.220	0.009766
33.230	0.009766
33.240	0.009766
33.250	0.009766
33.260	0.009766
33.270	0.009766
33.280	0.009766
33.290	0.009766
33.300	0.009766
33.310	0.009766
33.320	0.009766
33.330	0.009766
33.340	0.009766
33.350	0.009766
33.360	0.009766
33.370	0.009766
33.380	0.009766
33.390	0.009766
33.400	0.009766
33.410	0.009766
33.420	0.009766
33.430	0.009766
33.440	0.009766
33.450	0.009766
33.460	0.009766
33.470	0.009766
33.480	0.009766
33.490	0.009766
33.500	0.009766
33.510	0.009766
33.520	0.009766
33.530	0.009766
33.540	0.009766
33.550	0.009766
33.560	0.009766
33.570	0.009766
33.580	0.009766
33.590	0.009766
33.600	0.009766
33.610	0.009766
33.620	0.009766
33.630	0.009766
33.640	0.009766
33.650	0.009766
33.660	0.009766
33.670	0.009766
33.680	0.009766
33.690	0.009766
33.700	0.009766
33.710	0.009766
33.720	0.009766
33.730	0.009766
33.740	0.004883
33.750	0.004883
33.760	0.004883
33.770	0.004883
33.780	0.004883
33.790	0.004883
33.800	0.004883
33.810	0.004883
33.820	0.004883
33.830	0.004883
33.840	0.004883
33.850	0.004883
33.860	0.004883
33.870	0.004883
33.880	0.004883
33.890	0.004883
33.900	0.004883
33.910	0.004883
33.920	0.004883
33.930	0.004883
33.940	0.004883
33.950	0.004883
33.960	0.004883
33.970	0.004883
33.980	0.004883
33.990	0.004883
34.000	0.004883
34.010	0.004883
34.020	0.004883
34.030	0.004883
34.040	0.004883
34.050	0.004883
34.060	0.004883
34.070	0.004883
34.080	0.004883
34.090	0.004883
34.100	0.004883
34.110	0.004883
34.120	0.004883
34.130	0.004883
34.140	0.004883
34.150	0.004883
34.160	0.004883
34.170	0.004883
34.180	0.004883
34.190	0.004883
34.200	0.004883
34.210	0.004883
34.220	0.004883
34.230	0.004883
34.240	0.004883
34.250	0.004883
34.260	0.004883
34.270	0.004883
34.280	0.004883
34.290	0.004883
34.300	0.004883
34.310	0.004883
34.320	0.004883
34.330	0.004883
34.340	0.004883
34.350	0.004883
34.360	0.004883
34.370	0.004883
34.380	0.004883
34.390	0.004883
34.400	0.004883
34.410	0.004883
34.420	0.004883
34.430	0.004883
34.440	0.004883
34.450	0.004883
34.460	0.004883
34.470	0.004883
34.480	0.004883
34.490	0.004883
34.500	0.004883
34.510	0.004883
34.520	0.004883
34.530	0.004883
34.540	0.004883
34.550	0.004883
34.560	0.004883
34.570	0.004883
34.580	0.004883
34.590	0.004883
34.600	0.004883
34.610	0.004883
34.620	0.004883
34.630	0.004883
34.640	0.004883
34.650	0.004883
34.660	0.004883
34.670	0.004883
34.680	0.004883
34.690	0.004883
34.700	0.004883
34.710	0.004883
34.720	0.004883
34.730	0.004883
34.740	0.004883
34.750	0.004883
34.760	0.004883
34.770	0.004883
34.780	0.004883
34.790	0.004883
34.800	0.004883
34.810	0.004883
34.820	0.004883
34.830	0.004883
34.840	0.004883
34.850	0.004883
34.860	0.004883
34.870	0.004883
34.880	0.004883
34.890	0.004883
34.900	0.004883
34.910	0.004883
34.920	0.004883
34.930	0.004883
34.940	0.004883
34.950	0.004883
34.960	0.004883
34.970	0.004883
34.980	0.004883
34.990	0.004883
35.000	0.004883
35.010	0.004883
35.020	0.004883
35.030	0.004883
35.040	0.004883
35.050	0.004883
35.060	0.004883
35.070	0.004883
35.080	0.004883
35.090	0.004883
35.100	0.004883
35.110	0.004883
35.120	0.004883
35.130	0.004883
35.140	0.004883
35.150	0.004883
35.160	0.004883
35.170	0.004883
35.180	0.004883
35.190	0.004883
35.200	0.004883
35.210	0.004883
35.220	0.004883
35.230	0.004883
35.240	0.004883
35.250	0.004883
35.260	0.004883
35.270	0.004883
35.280	0.004883
35.290	0.004883
35.300	0.004883
35.310	0.004883
35.320	0.004883
35.330	0.004883
35.340	0.004883
35.350	0.004883
35.360	0.004883
35.370	0.004883
35.380	0.004883
35.390	0.004883
35.400	0.004883
35.410	0.004883
35.420	0.004883
35.430	0.004883
35.440	0.004883
35.450	0.004883
35.460	0.004883
35.470	0.004883
35.480	0.004883
35.490	0.004883
35.500	0.004883
35.510	0.004883
35.520	0.004883
35.530	0.004883
35.540	0.004883
35.550	0.004883
35.560	0.004883
35.570	0.004883
35.580	0.004883
35.590	0.004883
35.600	0.004883
35.610	0.004883
35.620	0.004883
35.630	0.004883
35.640	0.004883
35.650	0.004883
35.660	0.004883
35.670	0.004883
35.680	0.004883
35.690	0.004883
35.700	0.004883
35.710	0.004883
35.720	0.004883
35.730	0.004883
35.740	0.004883
35.750	0.004883
35.760	0.004883
35.770	0.004883
35.780	0.004883
35.790	0.004883
35.800	0.004883
35.810	0.004883
35.820	0.004883
35.830	0.004883
35.840	0.004883
35.850	0.004883
35.860	0.004883
35.870	0.004883
35.880	0.004883
35.890	0.004883
35.900	0.004883
35.910	0.004883
35.920	0.004883
35.930	0.004883
35.940	0.004883
35.950	0.004883
35.960	0.004883
35.970	0.004883
35.980	0.004883
35.990	0.004883
36.000	0.004883
36.010	0.004883
36.020	0.004883
36.030	0.004883
36.040	0.004883
36.050	0.004883
36.060	0.004883
36.070	0.004883
36.080	0.004883
36.090	0.004883
36.100	0.004883
36.110	0.004883
36.120	0.004883
36.130	0.004883
36.140	0.004883
36.150	0.004883
36.160	0.004883
36.170	0.004883
36.180	0.004883
36.190	0.004883
36.200	0.004883
36.210	0.004883
36.220	0.004883
36.230	0.004883
36.240	0.004883
36.250	0.004883
36.260	0.004883
36.270	0.004883
36.280	0.004883
36.290	0.004883
36.300	0.004883
36.310	0.004883
36.320	0.004883
36.330	0.004883
36.340	0.004883
36.350	0.004883
36.360	0.004883
36.370	0.004883
36.380	0.004883
36.390	0.004883
36.400	0.004883
36.410	0.004883
36.420	0.004883
36.430	0.004883
36.440	0.004883
36.450	0.004883
36.460	0.004883
36.470	0.004883
36.480	0.004883
36.490	0.004883
36.500	0.004883
36.510	0.004883
36.520	0.004883
36.530	0.004883
36.540	0.004883
36.550	0.004883
36.560	0.004883
36.570	0.004883
36.580	0.004883
36.590	0.004883
36.600	0.004883
36.610	0.004883
36.620	0.004883
36.630	0.004883
36.640	0.004883
36.650	0.004883
36.660	0.004883
36.670	0.004883
36.680	0.004883
36.690	0.004883
36.700	0.004883
36.710	0.004883
36.720	0.004883
36.730	0.004883
36.740	0.004883
36.750	0.004883
36.760	0.004883
36.770	0.004883
36.780	0.004883
36.790	0.004883
36.800	0.004883
36.810	0.004883
36.820	0.004883
36.830	0.004883
36.840	0.004883
36.850	0.004883
36.860	0.004883
36.870	0.004883
36.880	0.004883
36.890	0.004883
36.900	0.004883
36.910	0.004883
36.920	0.004883
36.930	0.004883
36.940	0.004883
36.950	0.004883
36.960	0.004883
36.970	0.004883
36.980	0.004883
36.990	0.004883
37.000	0.004883
37.010	0.004883
37.020	0.004883
37.030	0.004883
37.040	0.004883
37.050	0.004883
37.060	0.004883
37.070	0.004883
37.080	0.004883
37.090	0.004883
37.100	0.004883
37.110	0.004883
37.120	0.004883
37.130	0.004883
37.140	0.004883
37.150	0.004883
37.160	0.004883
37.170	0.004883
37.180	0.004883
37.190	0.004883
37.200	0.004883
37.210	0.004883
37.220	0.004883
37.230	0.004883
37.240	0.004883
37.250	0.004883
37.260	0.004883
37.270	0.004883
37.280	0.004883
37.290	0.004883
37.300	0.004883
37.310	0.004883
37.320	0.004883
37.330	0.004883
37.340	0.004883
37.350	0.004883
37.360	0.004883
37.370	0.004883
37.380	0.004883
37.390	0.004883
37.400	0.004883
37.410	0.004883
37.420	0.004883
37.430	0.004883
37.440	0.004883
37.450	0.004883
37.460	0.004883
37.470	0.004883
37.480	0.004883
37.490	0.004883
37.500	0.004883
37.510	0.004883
37.520	0.004883
37.530	0.004883
37.540	0.004883
37.550	0.004883
37.560	0.004883
37.570	0.004883
37.580	0.004883
37.590	0.004883
37.600	0.004883
37.610	0.004883
37.620	0.004883
37.630	0.004883
37.640	0.004883
37.650	0.004883
37.660	0.004883
37.670	0.004883
37.680	0.004883
37.690	0.004883
37.700	0.004883
37.710	0.004883
37.720	0.004883
37.730	0.004883
37.740	0.004883
37.750	0.004883
37.760	0.004883
37.770	0.004883
37.780	0.004883
37.790	0.004883
37.800	0.004883
37.810	0.004883
37.820	0.004883
37.830	0.004883
37.840	0.004883
37.850	0.004883
37.860	0.004883
37.870	0.004883
37.880	0.004883
37.890	0.004883
37.900	0.004883
37.910	0.004883
37.920	0.004883
37.930	0.004883
37.940	0.004883
37.950	0.004883
37.960	0.004883
37.970	0.004883
37.980	0.004883
37.990	0.004883
38.000	0.004883
38.010	0.004883
38.020	0.004883
38.030	0.004883
38.040	0.004883
38.050	0.004883
38.060	0.004883
38.070	0.004883
38.080	0.004883
38.090	0.004883
38.100	0.004883
38.110	0.004883
38.120	0.004883
38.130	0.004883
38.140	0.004883
38.150	0.004883
38.160	0.004883
38.170	0.004883
38.180	0.004883
38.190	0.004883
38.200	0.004883
38.210	0.004883
38.220	0.004883
38.230	0.004883
38.240	0.004883
38.250	0.004883
38.260	0.004883
38.270	0.004883
38.280	0.004883
38.290	0.004883
38.300	0.004883
38.310	0.004883
38.320	0.004883
38.330	0.004883
38.340	0.004883
38.350	0.004883
38.360	0.004883
38.370	0.004883
38.380	0.004883
38.390	0.004883
38.400	0.004883
38.410	0.004883
38.420	0.004883
38.430	0.004883
38.440	0.004883
38.450	0.004883
38.460	0.004883
38.470	0.004883
38.480	0.004883
38.490	0.004883
38.500	0.004883
38.510	0.004883
38.520	0.004883
38.530	0.004883
38.540	0.004883
38.550	0.004883
38.560	0.004883
38.570	0.004883
38.580	0.004883
38.590	0.004883
38.600	0.004883
38.610	0.004883
38.620	0.004883
38.630	0.004883
38.640	0.004883
38.650	0.004883
38.660	0.004883
38.670	0.004883
38.680	0.004883
38.690	0.004883
38.700	0.004883
38.710	0.004883
38.720	0.004883
38.730	0.004883
38.740	0.004883
38.750	0.004883
38.760	0.004883
38.770	0.004883
38.780	0.004883
38.790	0.004883
38.800	0.004883
38.810	0.004883
38.820	0.004883
38.830	0.004883
38.840	0.004883
38.850	0.004883
38.860	0.004883
38.870	0.004883
38.880	0.004883
38.890	0.004883
38.900	0.004883
38.910	0.004883
38.920	0.004883
38.930	0.004883
38.940	0.004883
38.950	0.004883
38.960	0.004883
38.970	0.004883
38.980	0.004883
38.990	0.004883
39.000	0.004883
39.010	0.004883
39.020	0.004883
39.030	0.004883
39.040	0.004883
39.050	0.004883
39.060	0.004883
39.070	0.004883
39.080	0.004883
39.090	0.004883
39.100	0.004883
39.110	0.004883
39.120	0.004883
39.130	0.004883
39.140	0.004883
39.150	0.004883
39.160	0.004883
39.170	0.004883
39.180	0.004883
39.190	0.004883
39.200	0.004883
39.210	0.004883
39.220	0.004883
39.230	0.004883
39.240	0.004883
39.250	0.004883
39.260	0.004883
39.270	0.004883
39.280	0.004883
39.290	0.004883
39.300	0.004883
39.310	0.004883
39.320	0.004883
39.330	0.004883
39.340	0.004883
39.350	0.004883
39.360	0.004883
39.370	0.004883
39.380	0.004883
39.390	0.004883
39.400	0.004883
39.410	0.004883
39.420	0.004883
39.430	0.004883
39.440	0.004883
39.450	0.004883
39.460	0.004883
39.470	0.004883
39.480	0.004883
39.490	0.004883
39.500	0.004883
39.510	0.004883
39.520	0.004883
39.530	0.004883
39.540	0.004883
39.550	0.004883
39.560	0.004883
39.570	0.004883
39.580	0.004883
39.590	0.004883
39.600	0.004883
39.610	0.004883
39.620	0.004883
39.630	0.004883
39.640	0.004883
39.650	0.004883
39.660	0.004883
39.670	0.004883
39.680	0.004883
39.690	0.004883
39.700	0.004883
39.710	0.004883
39.720	0.004883
39.730	0.004883
39.740	0.004883
39.750	0.004883
39.760	0.004883
39.770	0.004883
39.780	0.004883
39.790	0.004883
39.800	0.004883
39.810	0.004883
39.820	0.004883
39.830	0.004883
39.840	0.004883
39.850	0.004883
39.860	0.004883
39.870	0.004883
39.880	0.004883
39.890	0.004883
39.900	0.004883
39.910	0.004883
39.920	0.004883
39.930	0.004883
39.940	0.004883
39.950	0.004883
39.960	0.004883
39.970	0.004883
39.980	0.004883
39.990	0.004883
40.000	0.004883
