# time_in_ns	wl_increment_in_kT
31.040	0.039062
31.050	0.039062
31.060	0.039062
31.070	0.039062
31.080	0.039062
31.090	0.039062
31.100	0.039062
31.110	0.039062
31.120	0.039062
31.130	0.039062
31.140	0.039062
31.150	0.039062
31.160	0.039062
31.170	0.039062
31.180	0.039062
31.190	0.039062
31.200	0.039062
31.210	0.039062
31.220	0.039062
31.230	0.039062
31.240	0.039062
31.250	0.039062
31.260	0.039062
31.270	0.039062
31.280	0.039062
31.290	0.039062
31.300	0.039062
31.310	0.039062
31.320	0.039062
31.330	0.039062
31.340	0.039062
31.350	0.039062
31.360	0.039062
31.370	0.039062
31.380	0.039062
31.390	0.039062
31.400	0.039062
31.410	0.039062
31.420	0.039062
31.430	0.039062
31.440	0.039062
31.450	0.039062
31.460	0.039062
31.470	0.039062
31.480	0.039062
31.490	0.039062
31.500	0.039062
31.510	0.039062
31.520	0.039062
31.530	0.039062
31.540	0.039062
31.550	0.039062
31.560	0.039062
31.570	0.039062
31.580	0.039062
31.590	0.039062
31.600	0.039062
31.610	0.039062
31.620	0.039062
31.630	0.039062
31.640	0.039062
31.650	0.039062
31.660	0.039062
31.670	0.039062
31.680	0.039062
31.690	0.039062
31.700	0.039062
31.710	0.039062
31.720	0.039062
31.730	0.039062
31.740	0.039062
31.750	0.039062
31.760	0.039062
31.770	0.039062
31.780	0.039062
31.790	0.039062
31.800	0.039062
31.810	0.039062
31.820	0.039062
31.830	0.039062
31.840	0.039062
31.850	0.039062
31.860	0.039062
31.870	0.039062
31.880	0.039062
31.890	0.039062
31.900	0.039062
31.910	0.039062
31.920	0.039062
31.930	0.039062
31.940	0.039062
31.950	0.039062
31.960	0.039062
31.970	0.039062
31.980	0.039062
31.990	0.039062
32.000	0.039062
32.010	0.039062
32.020	0.039062
32.030	0.039062
32.040	0.039062
32.050	0.039062
32.060	0.039062
32.070	0.039062
32.080	0.039062
32.090	0.039062
32.100	0.039062
32.110	0.039062
32.120	0.039062
32.130	0.039062
32.140	0.039062
32.150	0.039062
32.160	0.039062
32.170	0.039062
32.180	0.039062
32.190	0.039062
32.200	0.039062
32.210	0.039062
32.220	0.039062
32.230	0.039062
32.240	0.039062
32.250	0.039062
32.260	0.039062
32.270	0.039062
32.280	0.039062
32.290	0.039062
32.300	0.039062
32.310	0.039062
32.320	0.039062
32.330	0.039062
32.340	0.039062
32.350	0.039062
32.360	0.039062
32.370	0.039062
32.380	0.039062
32.390	0.039062
32.400	0.039062
32.410	0.039062
32.420	0.039062
32.430	0.039062
32.440	0.039062
32.450	0.039062
32.460	0.039062
32.470	0.039062
32.480	0.039062
32.490	0.039062
32.500	0.039062
32.510	0.039062
32.520	0.039062
32.530	0.039062
32.540	0.039062
32.550	0.039062
32.560	0.039062
32.570	0.039062
32.580	0.039062
32.590	0.039062
32.600	0.039062
32.610	0.039062
32.620	0.039062
32.630	0.039062
32.640	0.039062
32.650	0.039062
32.660	0.039062
32.670	0.039062
32.680	0.039062
32.690	0.039062
32.700	0.039062
32.710	0.039062
32.720	0.039062
32.730	0.039062
32.740	0.039062
32.750	0.039062
32.760	0.039062
32.770	0.039062
32.780	0.039062
32.790	0.039062
32.800	0.039062
32.810	0.039062
32.820	0.039062
32.830	0.039062
32.840	0.039062
32.850	0.039062
32.860	0.039062
32.870	0.039062
32.880	0.039062
32.890	0.039062
32.900	0.039062
32.910	0.039062
32.920	0.039062
32.930	0.039062
32.940	0.039062
32.950	0.039062
32.960	0.039062
32.970	0.039062
32.980	0.039062
32.990	0.039062
33.000	0.039062
33.010	0.039062
33.020	0.039062
33.030	0.039062
33.040	0.039062
33.050	0.039062
33.060	0.039062
33.070	0.039062
33.080	0.039062
33.090	0.039062
33.100	0.039062
33.110	0.039062
33.120	0.039062
33.130	0.039062
33.140	0.039062
33.150	0.039062
33.160	0.039062
33.170	0.039062
33.180	0.039062
33.190	0.019531
33.200	0.019531
33.210	0.019531
33.220	0.019531
33.230	0.019531
33.240	0.019531
33.250	0.019531
33.260	0.019531
33.270	0.019531
33.280	0.019531
33.290	0.019531
33.300	0.019531
33.310	0.019531
33.320	0.019531
33.330	0.019531
33.340	0.019531
33.350	0.019531
33.360	0.019531
33.370	0.019531
33.380	0.019531
33.390	0.019531
33.400	0.019531
33.410	0.019531
33.420	0.019531
33.430	0.019531
33.440	0.019531
33.450	0.019531
33.460	0.019531
33.470	0.019531
33.480	0.019531
33.490	0.019531
33.500	0.019531
33.510	0.019531
33.520	0.019531
33.530	0.019531
33.540	0.019531
33.550	0.019531
33.560	0.019531
33.570	0.019531
33.580	0.019531
33.590	0.019531
33.600	0.019531
33.610	0.019531
33.620	0.019531
33.630	0.019531
33.640	0.019531
33.650	0.019531
33.660	0.019531
33.670	0.019531
33.680	0.019531
33.690	0.019531
33.700	0.019531
33.710	0.019531
33.720	0.019531
33.730	0.019531
33.740	0.019531
33.750	0.019531
33.760	0.019531
33.770	0.019531
33.780	0.019531
33.790	0.019531
33.800	0.019531
33.810	0.019531
33.820	0.019531
33.830	0.019531
33.840	0.019531
33.850	0.019531
33.860	0.019531
33.870	0.019531
33.880	0.019531
33.890	0.019531
33.900	0.019531
33.910	0.019531
33.920	0.019531
33.930	0.019531
33.940	0.019531
33.950	0.019531
33.960	0.019531
33.970	0.019531
33.980	0.019531
33.990	0.019531
34.000	0.019531
34.010	0.019531
34.020	0.019531
34.030	0.019531
34.040	0.019531
34.050	0.019531
34.060	0.019531
34.070	0.019531
34.080	0.019531
34.090	0.019531
34.100	0.019531
34.110	0.019531
34.120	0.019531
34.130	0.019531
34.140	0.019531
34.150	0.019531
34.160	0.019531
34.170	0.019531
34.180	0.019531
34.190	0.019531
34.200	0.019531
34.210	0.019531
34.220	0.019531
34.230	0.019531
34.240	0.019531
34.250	0.019531
34.260	0.019531
34.270	0.019531
34.280	0.019531
34.290	0.019531
34.300	0.019531
34.310	0.019531
34.320	0.019531
34.330	0.019531
34.340	0.019531
34.350	0.019531
34.360	0.019531
34.370	0.019531
34.380	0.019531
34.390	0.019531
34.400	0.019531
34.410	0.019531
34.420	0.019531
34.430	0.019531
34.440	0.019531
34.450	0.019531
34.460	0.019531
34.470	0.019531
34.480	0.019531
34.490	0.019531
34.500	0.019531
34.510	0.019531
34.520	0.019531
34.530	0.019531
34.540	0.019531
34.550	0.019531
34.560	0.019531
34.570	0.019531
34.580	0.019531
34.590	0.019531
34.600	0.019531
34.610	0.019531
34.620	0.019531
34.630	0.019531
34.640	0.019531
34.650	0.019531
34.660	0.019531
34.670	0.019531
34.680	0.019531
34.690	0.019531
34.700	0.019531
34.710	0.019531
34.720	0.019531
34.730	0.019531
34.740	0.019531
34.750	0.019531
34.760	0.019531
34.770	0.019531
34.780	0.019531
34.790	0.019531
34.800	0.019531
34.810	0.019531
34.820	0.019531
34.830	0.019531
34.840	0.019531
34.850	0.019531
34.860	0.019531
34.870	0.019531
34.880	0.019531
34.890	0.019531
34.900	0.019531
34.910	0.019531
34.920	0.019531
34.930	0.019531
34.940	0.019531
34.950	0.019531
34.960	0.019531
34.970	0.019531
34.980	0.019531
34.990	0.019531
35.000	0.019531
35.010	0.019531
35.020	0.019531
35.030	0.019531
35.040	0.019531
35.050	0.019531
35.060	0.019531
35.070	0.019531
35.080	0.019531
35.090	0.019531
35.100	0.019531
35.110	0.019531
35.120	0.019531
35.130	0.019531
35.140	0.019531
35.150	0.019531
35.160	0.019531
35.170	0.019531
35.180	0.019531
35.190	0.019531
35.200	0.019531
35.210	0.019531
35.220	0.019531
35.230	0.019531
35.240	0.019531
35.250	0.019531
35.260	0.019531
35.270	0.019531
35.280	0.019531
35.290	0.019531
35.300	0.019531
35.310	0.019531
35.320	0.019531
35.330	0.019531
35.340	0.019531
35.350	0.019531
35.360	0.019531
35.370	0.019531
35.380	0.019531
35.390	0.019531
35.400	0.019531
35.410	0.019531
35.420	0.019531
35.430	0.019531
35.440	0.019531
35.450	0.019531
35.460	0.019531
35.470	0.019531
35.480	0.019531
35.490	0.019531
35.500	0.019531
35.510	0.019531
35.520	0.019531
35.530	0.019531
35.540	0.019531
35.550	0.019531
35.560	0.019531
35.570	0.019531
35.580	0.019531
35.590	0.019531
35.600	0.019531
35.610	0.019531
35.620	0.019531
35.630	0.019531
35.640	0.019531
35.650	0.019531
35.660	0.019531
35.670	0.019531
35.680	0.019531
35.690	0.019531
35.700	0.019531
35.710	0.019531
35.720	0.019531
35.730	0.019531
35.740	0.019531
35.750	0.019531
35.760	0.019531
35.770	0.019531
35.780	0.019531
35.790	0.019531
35.800	0.019531
35.810	0.019531
35.820	0.019531
35.830	0.019531
35.840	0.019531
35.850	0.019531
35.860	0.019531
35.870	0.019531
35.880	0.019531
35.890	0.019531
35.900	0.019531
35.910	0.019531
35.920	0.019531
35.930	0.019531
35.940	0.019531
35.950	0.019531
35.960	0.019531
35.970	0.019531
35.980	0.019531
35.990	0.019531
36.000	0.019531
36.010	0.019531
36.020	0.019531
36.030	0.019531
36.040	0.019531
36.050	0.019531
36.060	0.019531
36.070	0.019531
36.080	0.019531
36.090	0.019531
36.100	0.019531
36.110	0.019531
36.120	0.019531
36.130	0.019531
36.140	0.019531
36.150	0.019531
36.160	0.019531
36.170	0.019531
36.180	0.019531
36.190	0.019531
36.200	0.019531
36.210	0.019531
36.220	0.019531
36.230	0.019531
36.240	0.019531
36.250	0.019531
36.260	0.019531
36.270	0.019531
36.280	0.019531
36.290	0.019531
36.300	0.019531
36.310	0.019531
36.320	0.019531
36.330	0.019531
36.340	0.019531
36.350	0.019531
36.360	0.019531
36.370	0.019531
36.380	0.019531
36.390	0.019531
36.400	0.019531
36.410	0.019531
36.420	0.019531
36.430	0.019531
36.440	0.019531
36.450	0.019531
36.460	0.019531
36.470	0.019531
36.480	0.019531
36.490	0.019531
36.500	0.019531
36.510	0.019531
36.520	0.019531
36.530	0.019531
36.540	0.019531
36.550	0.019531
36.560	0.019531
36.570	0.019531
36.580	0.019531
36.590	0.019531
36.600	0.019531
36.610	0.019531
36.620	0.019531
36.630	0.019531
36.640	0.019531
36.650	0.019531
36.660	0.019531
36.670	0.019531
36.680	0.019531
36.690	0.019531
36.700	0.019531
36.710	0.019531
36.720	0.019531
36.730	0.019531
36.740	0.019531
36.750	0.019531
36.760	0.019531
36.770	0.019531
36.780	0.019531
36.790	0.019531
36.800	0.019531
36.810	0.019531
36.820	0.019531
36.830	0.019531
36.840	0.019531
36.850	0.019531
36.860	0.019531
36.870	0.019531
36.880	0.019531
36.890	0.019531
36.900	0.019531
36.910	0.019531
36.920	0.019531
36.930	0.019531
36.940	0.019531
36.950	0.019531
36.960	0.019531
36.970	0.019531
36.980	0.019531
36.990	0.019531
37.000	0.019531
37.010	0.019531
37.020	0.019531
37.030	0.019531
37.040	0.019531
37.050	0.019531
37.060	0.019531
37.070	0.019531
37.080	0.019531
37.090	0.019531
37.100	0.019531
37.110	0.019531
37.120	0.019531
37.130	0.019531
37.140	0.019531
37.150	0.019531
37.160	0.019531
37.170	0.019531
37.180	0.019531
37.190	0.019531
37.200	0.019531
37.210	0.019531
37.220	0.019531
37.230	0.019531
37.240	0.019531
37.250	0.019531
37.260	0.019531
37.270	0.019531
37.280	0.019531
37.290	0.019531
37.300	0.019531
37.310	0.019531
37.320	0.019531
37.330	0.019531
37.340	0.019531
37.350	0.019531
37.360	0.019531
37.370	0.019531
37.380	0.019531
37.390	0.019531
37.400	0.019531
37.410	0.019531
37.420	0.019531
37.430	0.019531
37.440	0.019531
37.450	0.019531
37.460	0.019531
37.470	0.019531
37.480	0.019531
37.490	0.019531
37.500	0.019531
37.510	0.019531
37.520	0.019531
37.530	0.019531
37.540	0.019531
37.550	0.019531
37.560	0.019531
37.570	0.019531
37.580	0.019531
37.590	0.019531
37.600	0.019531
37.610	0.019531
37.620	0.019531
37.630	0.019531
37.640	0.019531
37.650	0.019531
37.660	0.019531
37.670	0.019531
37.680	0.019531
37.690	0.019531
37.700	0.019531
37.710	0.019531
37.720	0.019531
37.730	0.019531
37.740	0.019531
37.750	0.019531
37.760	0.019531
37.770	0.019531
37.780	0.019531
37.790	0.019531
37.800	0.019531
37.810	0.019531
37.820	0.019531
37.830	0.019531
37.840	0.019531
37.850	0.019531
37.860	0.019531
37.870	0.019531
37.880	0.019531
37.890	0.019531
37.900	0.019531
37.910	0.019531
37.920	0.019531
37.930	0.019531
37.940	0.019531
37.950	0.019531
37.960	0.019531
37.970	0.019531
37.980	0.019531
37.990	0.019531
38.000	0.019531
38.010	0.019531
38.020	0.019531
38.030	0.019531
38.040	0.019531
38.050	0.019531
38.060	0.019531
38.070	0.019531
38.080	0.019531
38.090	0.019531
38.100	0.019531
38.110	0.019531
38.120	0.019531
38.130	0.019531
38.140	0.019531
38.150	0.019531
38.160	0.019531
38.170	0.019531
38.180	0.019531
38.190	0.019531
38.200	0.019531
38.210	0.019531
38.220	0.019531
38.230	0.019531
38.240	0.019531
38.250	0.019531
38.260	0.019531
38.270	0.019531
38.280	0.019531
38.290	0.019531
38.300	0.019531
38.310	0.019531
38.320	0.019531
38.330	0.019531
38.340	0.019531
38.350	0.019531
38.360	0.019531
38.370	0.019531
38.380	0.019531
38.390	0.019531
38.400	0.019531
38.410	0.019531
38.420	0.019531
38.430	0.019531
38.440	0.019531
38.450	0.019531
38.460	0.019531
38.470	0.019531
38.480	0.019531
38.490	0.019531
38.500	0.019531
38.510	0.019531
38.520	0.019531
38.530	0.019531
38.540	0.019531
38.550	0.019531
38.560	0.019531
38.570	0.019531
38.580	0.019531
38.590	0.019531
38.600	0.019531
38.610	0.019531
38.620	0.019531
38.630	0.019531
38.640	0.019531
38.650	0.019531
38.660	0.019531
38.670	0.019531
38.680	0.019531
38.690	0.019531
38.700	0.019531
38.710	0.019531
38.720	0.019531
38.730	0.019531
38.740	0.019531
38.750	0.019531
38.760	0.019531
38.770	0.019531
38.780	0.019531
38.790	0.019531
38.800	0.019531
38.810	0.019531
38.820	0.019531
38.830	0.019531
38.840	0.019531
38.850	0.019531
38.860	0.019531
38.870	0.019531
38.880	0.019531
38.890	0.019531
38.900	0.019531
38.910	0.019531
38.920	0.019531
38.930	0.019531
38.940	0.019531
38.950	0.019531
38.960	0.019531
38.970	0.019531
38.980	0.019531
38.990	0.019531
39.000	0.019531
39.010	0.019531
39.020	0.019531
39.030	0.019531
39.040	0.019531
39.050	0.019531
39.060	0.019531
39.070	0.019531
39.080	0.019531
39.090	0.019531
39.100	0.019531
39.110	0.019531
39.120	0.019531
39.130	0.019531
39.140	0.019531
39.150	0.019531
39.160	0.019531
39.170	0.019531
39.180	0.019531
39.190	0.019531
39.200	0.019531
39.210	0.019531
39.220	0.019531
39.230	0.019531
39.240	0.019531
39.250	0.019531
39.260	0.019531
39.270	0.019531
39.280	0.019531
39.290	0.019531
39.300	0.019531
39.310	0.019531
39.320	0.019531
39.330	0.019531
39.340	0.019531
39.350	0.019531
39.360	0.019531
39.370	0.019531
39.380	0.019531
39.390	0.019531
39.400	0.019531
39.410	0.019531
39.420	0.019531
39.430	0.019531
39.440	0.019531
39.450	0.019531
39.460	0.019531
39.470	0.019531
39.480	0.019531
39.490	0.019531
39.500	0.019531
39.510	0.019531
39.520	0.019531
39.530	0.019531
39.540	0.019531
39.550	0.019531
39.560	0.019531
39.570	0.019531
39.580	0.019531
39.590	0.019531
39.600	0.019531
39.610	0.019531
39.620	0.019531
39.630	0.019531
39.640	0.019531
39.650	0.019531
39.660	0.019531
39.670	0.019531
39.680	0.019531
39.690	0.019531
39.700	0.019531
39.710	0.019531
39.720	0.019531
39.730	0.019531
39.740	0.019531
39.750	0.019531
39.760	0.019531
39.770	0.019531
39.780	0.019531
39.790	0.019531
39.800	0.019531
39.810	0.019531
39.820	0.019531
39.830	0.019531
39.840	0.019531
39.850	0.019531
39.860	0.019531
39.870	0.019531
39.880	0.019531
39.890	0.019531
39.900	0.019531
39.910	0.019531
39.920	0.019531
39.930	0.019531
39.940	0.019531
39.950	0.019531
39.960	0.019531
39.970	0.019531
39.980	0.019531
39.990	0.019531
40.000	0.019531
